feedback_id,source,user_role,product_area,feedback_text,created_at
FB00321,community,销售经理,仪表盘,"客户反馈渠道分散，汇总太麻烦",2026-06-03
FB00322,support,客户成功,数据分析,"竞品分析模块数据来源不够权威",2026-06-03
FB00323,interview,产品经理,搜索功能,"NPS 评分趋势图时间范围选择不灵活",2026-06-08
FB00324,support,销售经理,BI报表,"客户画像标签体系不够完善",2026-06-23
FB00325,support,销售经理,BI报表,"工单分配逻辑不透明，经常分配错人",2026-06-10
FB00326,in-app,销售经理,仪表盘,"SLA 超时预警不及时",2026-05-31
FB00327,interview,运营负责人,用户管理,"知识库搜索结果排序不合理",2026-06-13
FB00328,sales,客户成功,仪表盘,"客户生命周期阶段定义不够清晰",2026-06-04
FB00329,appstore,CEO,通知系统,"自动化工作流配置门槛太高",2026-06-20
FB00330,interview,产品经理,BI报表,"报表分享链接过期时间太短",2026-06-21
FB00331,appstore,运营负责人,权限配置,"数据看板不能嵌入到我们自己的系统里",2026-06-20
FB00332,support,销售经理,API接口,"A/B 测试结果分析维度不够",2026-06-04
FB00333,survey,财务经理,用户管理,"用户行为路径分析太粗糙",2026-06-05
FB00334,support,CEO,导出功能,"留存分析的同期群定义不直观",2026-06-13
FB00335,sales,市场总监,BI报表,"漏斗步骤之间的时间窗口设置有限制",2026-06-20
FB00336,interview,财务经理,用户管理,"自定义事件追踪配置太麻烦",2026-06-10
FB00337,support,数据分析师,数据分析,"热力图数据不够精确",2026-06-27
FB00338,in-app,数据分析师,搜索功能,"会话回放加载太慢",2026-06-12
FB00339,in-app,客户成功,仪表盘,"用户反馈情感分析准确率不高",2026-06-13
FB00340,appstore,市场总监,BI报表,"标签管理没有批量操作",2026-06-15
FB00341,survey,产品经理,API接口,"数据导出格式有限，缺少 Parquet",2026-06-09
FB00342,sales,财务经理,搜索功能,"Webhook 配置没有测试功能",2026-06-02
FB00343,in-app,技术负责人,API接口,"集成第三方工具的文档不完整",2026-06-07
FB00344,sales,运营负责人,通知系统,"Dashboard 权限继承关系不清晰",2026-06-06
FB00345,interview,技术负责人,仪表盘,"报表订阅管理入口太深",2026-06-25
FB00346,appstore,产品经理,通知系统,"数据字典维护成本高",2026-06-05
FB00347,community,技术负责人,搜索功能,"告警规则配置没有模板",2026-06-04
FB00348,survey,财务经理,权限配置,"API 调用频率限制文档不清楚",2026-06-17
FB00349,appstore,产品经理,搜索功能,"数据回溯能力不足，只能看9天内的",2026-06-06
FB00350,survey,技术负责人,数据分析,"客户分层模型不够灵活，不能自定义维度",2026-06-04
FB00351,appstore,运营负责人,仪表盘,"续费看板金额和明细对不上，差了大概20万",2026-06-17
FB00352,sales,市场总监,API接口,"导出的字段顺序每次都不固定，能不能固定下来",2026-06-13
FB00353,appstore,财务经理,仪表盘,"希望能导出 PDF 格式的报告，客户需要正式文档",2026-06-21
FB00354,in-app,运营负责人,移动端,"数据分析页面加载太慢了，25秒都打不开",2026-06-09
FB00355,community,CEO,通知系统,"权限配置太复杂，新来的同事2天都搞不定",2026-06-04
FB00356,interview,客户成功,搜索功能,"移动端看板显示不全，iPhone上排版错乱",2026-06-10
FB00357,sales,HR主管,仪表盘,"API 返回的数据格式和文档不一致",2026-06-23
FB00358,appstore,产品经理,BI报表,"搜索功能经常搜不到想要的结果",2026-06-03
FB00359,sales,销售经理,API接口,"仪表盘的图表类型太少了，缺少漏斗图",2026-06-27
FB00360,survey,运营负责人,API接口,"通知太多太频繁，希望能自定义规则",2026-06-10
FB00361,support,HR主管,仪表盘,"报表刷新后数据没有更新，需要手动清理缓存",2026-06-21
FB00362,sales,财务经理,用户管理,"用户分群的条件设置不够灵活",2026-06-10
FB00363,interview,数据分析师,用户管理,"漏斗分析的转化率计算好像有问题",2026-06-07
FB00364,interview,CEO,仪表盘,"自定义指标的公式编辑器不好用",2026-06-20
FB00365,community,财务经理,仪表盘,"数据导入的时候没有错误提示，导入完了才发现少数据",2026-06-24
FB00366,survey,销售经理,数据分析,"希望能支持定时发送报表到邮箱",2026-06-26
FB00367,interview,客户成功,仪表盘,"多语言支持不够完善，英文界面有翻译错误",2026-06-10
FB00368,survey,技术负责人,API接口,"数据权限设置太粗，不能按部门隔离",2026-06-10
FB00369,community,HR主管,BI报表,"报表模板太少，每次都得从头做",2026-06-06
FB00370,survey,客户成功,用户管理,"实时数据更新延迟太高，30分钟才刷新一次",2026-06-09
FB00371,community,数据分析师,数据分析,"客户反馈渠道分散，汇总太麻烦",2026-06-12
FB00372,survey,产品经理,数据分析,"竞品分析模块数据来源不够权威",2026-06-02
FB00373,community,销售经理,搜索功能,"NPS 评分趋势图时间范围选择不灵活",2026-06-07
FB00374,support,财务经理,通知系统,"客户画像标签体系不够完善",2026-06-22
FB00375,survey,财务经理,数据分析,"工单分配逻辑不透明，经常分配错人",2026-06-19
FB00376,interview,财务经理,BI报表,"SLA 超时预警不及时",2026-06-22
FB00377,sales,财务经理,数据分析,"知识库搜索结果排序不合理",2026-06-26
FB00378,community,销售经理,BI报表,"客户生命周期阶段定义不够清晰",2026-06-07
FB00379,in-app,运营负责人,用户管理,"自动化工作流配置门槛太高",2026-06-22
FB00380,appstore,客户成功,用户管理,"报表分享链接过期时间太短",2026-06-03
FB00381,support,财务经理,导出功能,"数据看板不能嵌入到我们自己的系统里",2026-06-10
FB00382,interview,CEO,导出功能,"A/B 测试结果分析维度不够",2026-06-01
FB00383,survey,销售经理,通知系统,"用户行为路径分析太粗糙",2026-06-07
FB00384,survey,产品经理,数据分析,"留存分析的同期群定义不直观",2026-06-20
FB00385,survey,产品经理,移动端,"漏斗步骤之间的时间窗口设置有限制",2026-06-02
FB00386,in-app,数据分析师,仪表盘,"自定义事件追踪配置太麻烦",2026-06-06
FB00387,interview,数据分析师,用户管理,"热力图数据不够精确",2026-06-24
FB00388,community,客户成功,用户管理,"会话回放加载太慢",2026-06-21
FB00389,support,CEO,用户管理,"用户反馈情感分析准确率不高",2026-06-18
FB00390,community,销售经理,仪表盘,"标签管理没有批量操作",2026-06-08
FB00391,in-app,运营负责人,数据分析,"数据导出格式有限，缺少 Parquet",2026-06-02
FB00392,appstore,CEO,数据分析,"Webhook 配置没有测试功能",2026-06-09
FB00393,support,产品经理,数据分析,"集成第三方工具的文档不完整",2026-06-05
FB00394,sales,CEO,权限配置,"Dashboard 权限继承关系不清晰",2026-06-20
FB00395,support,产品经理,权限配置,"报表订阅管理入口太深",2026-06-16
FB00396,sales,财务经理,导出功能,"数据字典维护成本高",2026-06-02
FB00397,support,运营负责人,BI报表,"告警规则配置没有模板",2026-06-23
FB00398,interview,数据分析师,搜索功能,"API 调用频率限制文档不清楚",2026-06-11
FB00399,in-app,客户成功,搜索功能,"数据回溯能力不足，只能看17天内的",2026-06-23
FB00400,appstore,财务经理,API接口,"客户分层模型不够灵活，不能自定义维度",2026-06-19
FB00401,sales,CEO,用户管理,"续费看板金额和明细对不上，差了大概27万",2026-06-13
FB00402,in-app,CEO,API接口,"导出的字段顺序每次都不固定，能不能固定下来",2026-06-10
FB00403,support,技术负责人,通知系统,"希望能导出 PDF 格式的报告，客户需要正式文档",2026-06-19
FB00404,appstore,产品经理,BI报表,"数据分析页面加载太慢了，2秒都打不开",2026-06-19
FB00405,support,数据分析师,BI报表,"权限配置太复杂，新来的同事2天都搞不定",2026-06-12
FB00406,appstore,HR主管,通知系统,"移动端看板显示不全，iPhone上排版错乱",2026-06-19
FB00407,survey,运营负责人,导出功能,"API 返回的数据格式和文档不一致",2026-06-19
FB00408,in-app,客户成功,数据分析,"搜索功能经常搜不到想要的结果",2026-06-10
FB00409,community,市场总监,权限配置,"仪表盘的图表类型太少了，缺少漏斗图",2026-06-05
FB00410,in-app,HR主管,导出功能,"通知太多太频繁，希望能自定义规则",2026-06-21
FB00411,sales,客户成功,通知系统,"报表刷新后数据没有更新，需要手动清理缓存",2026-06-03
FB00412,in-app,运营负责人,搜索功能,"用户分群的条件设置不够灵活",2026-06-03
FB00413,support,销售经理,API接口,"漏斗分析的转化率计算好像有问题",2026-06-13
FB00414,community,技术负责人,移动端,"自定义指标的公式编辑器不好用",2026-06-23
FB00415,community,HR主管,权限配置,"数据导入的时候没有错误提示，导入完了才发现少数据",2026-06-12
FB00416,survey,运营负责人,通知系统,"希望能支持定时发送报表到邮箱",2026-06-13
FB00417,sales,销售经理,用户管理,"多语言支持不够完善，英文界面有翻译错误",2026-06-12
FB00418,in-app,销售经理,导出功能,"数据权限设置太粗，不能按部门隔离",2026-06-08
FB00419,sales,市场总监,移动端,"报表模板太少，每次都得从头做",2026-06-12
FB00420,survey,客户成功,导出功能,"实时数据更新延迟太高，9分钟才刷新一次",2026-06-22
FB00421,sales,运营负责人,权限配置,"客户反馈渠道分散，汇总太麻烦",2026-06-25
FB00422,community,CEO,数据分析,"竞品分析模块数据来源不够权威",2026-06-04
FB00423,sales,产品经理,API接口,"NPS 评分趋势图时间范围选择不灵活",2026-06-05
FB00424,in-app,销售经理,BI报表,"客户画像标签体系不够完善",2026-06-16
FB00425,in-app,HR主管,仪表盘,"工单分配逻辑不透明，经常分配错人",2026-06-01
FB00426,appstore,销售经理,导出功能,"SLA 超时预警不及时",2026-06-15
FB00427,sales,市场总监,BI报表,"知识库搜索结果排序不合理",2026-06-22
FB00428,in-app,市场总监,权限配置,"客户生命周期阶段定义不够清晰",2026-06-17
FB00429,community,技术负责人,仪表盘,"自动化工作流配置门槛太高",2026-06-20
FB00430,sales,数据分析师,仪表盘,"报表分享链接过期时间太短",2026-06-08
FB00431,in-app,CEO,数据分析,"数据看板不能嵌入到我们自己的系统里",2026-06-11
FB00432,in-app,市场总监,API接口,"A/B 测试结果分析维度不够",2026-06-20
FB00433,appstore,运营负责人,用户管理,"用户行为路径分析太粗糙",2026-06-02
FB00434,survey,市场总监,权限配置,"留存分析的同期群定义不直观",2026-06-03
FB00435,sales,销售经理,用户管理,"漏斗步骤之间的时间窗口设置有限制",2026-06-25
FB00436,support,产品经理,搜索功能,"自定义事件追踪配置太麻烦",2026-06-15
FB00437,in-app,产品经理,仪表盘,"热力图数据不够精确",2026-06-21
FB00438,support,数据分析师,权限配置,"会话回放加载太慢",2026-06-12
FB00439,community,运营负责人,搜索功能,"用户反馈情感分析准确率不高",2026-06-20
FB00440,interview,运营负责人,数据分析,"标签管理没有批量操作",2026-06-03
FB00441,survey,数据分析师,权限配置,"数据导出格式有限，缺少 Parquet",2026-06-18
FB00442,sales,市场总监,数据分析,"Webhook 配置没有测试功能",2026-06-18
FB00443,appstore,市场总监,权限配置,"集成第三方工具的文档不完整",2026-06-09
FB00444,interview,销售经理,仪表盘,"Dashboard 权限继承关系不清晰",2026-06-12
FB00445,survey,CEO,仪表盘,"报表订阅管理入口太深",2026-06-05
FB00446,survey,数据分析师,导出功能,"数据字典维护成本高",2026-05-31
FB00447,survey,数据分析师,搜索功能,"告警规则配置没有模板",2026-06-21
FB00448,survey,运营负责人,移动端,"API 调用频率限制文档不清楚",2026-06-11
FB00449,in-app,产品经理,数据分析,"数据回溯能力不足，只能看6天内的",2026-06-02
FB00450,in-app,销售经理,仪表盘,"客户分层模型不够灵活，不能自定义维度",2026-06-19
FB00451,in-app,HR主管,导出功能,"续费看板金额和明细对不上，差了大概20万",2026-06-10
FB00452,interview,CEO,仪表盘,"导出的字段顺序每次都不固定，能不能固定下来",2026-06-02
FB00453,interview,销售经理,移动端,"希望能导出 PDF 格式的报告，客户需要正式文档",2026-06-24
FB00454,community,财务经理,权限配置,"数据分析页面加载太慢了，9秒都打不开",2026-06-16
FB00455,appstore,市场总监,通知系统,"权限配置太复杂，新来的同事15天都搞不定",2026-06-03
FB00456,interview,技术负责人,API接口,"移动端看板显示不全，iPhone上排版错乱",2026-06-02
FB00457,support,运营负责人,导出功能,"API 返回的数据格式和文档不一致",2026-06-15
FB00458,community,CEO,用户管理,"搜索功能经常搜不到想要的结果",2026-06-20
FB00459,survey,技术负责人,用户管理,"仪表盘的图表类型太少了，缺少漏斗图",2026-06-19
FB00460,support,财务经理,搜索功能,"通知太多太频繁，希望能自定义规则",2026-06-17
FB00461,survey,客户成功,API接口,"报表刷新后数据没有更新，需要手动清理缓存",2026-06-02
FB00462,support,客户成功,移动端,"用户分群的条件设置不够灵活",2026-06-24
FB00463,interview,客户成功,导出功能,"漏斗分析的转化率计算好像有问题",2026-06-17
FB00464,appstore,数据分析师,移动端,"自定义指标的公式编辑器不好用",2026-06-18
FB00465,interview,销售经理,权限配置,"数据导入的时候没有错误提示，导入完了才发现少数据",2026-06-11
FB00466,appstore,产品经理,通知系统,"希望能支持定时发送报表到邮箱",2026-06-04
FB00467,sales,运营负责人,BI报表,"多语言支持不够完善，英文界面有翻译错误",2026-06-23
FB00468,support,CEO,仪表盘,"数据权限设置太粗，不能按部门隔离",2026-06-18
FB00469,community,产品经理,通知系统,"报表模板太少，每次都得从头做",2026-06-21
FB00470,support,客户成功,搜索功能,"实时数据更新延迟太高，8分钟才刷新一次",2026-06-18
FB00471,sales,技术负责人,仪表盘,"客户反馈渠道分散，汇总太麻烦",2026-06-25
FB00472,sales,客户成功,通知系统,"竞品分析模块数据来源不够权威",2026-06-15
FB00473,sales,数据分析师,通知系统,"NPS 评分趋势图时间范围选择不灵活",2026-06-11
FB00474,sales,财务经理,数据分析,"客户画像标签体系不够完善",2026-06-07
FB00475,support,数据分析师,通知系统,"工单分配逻辑不透明，经常分配错人",2026-06-16
FB00476,support,技术负责人,BI报表,"SLA 超时预警不及时",2026-06-20
FB00477,community,数据分析师,搜索功能,"知识库搜索结果排序不合理",2026-06-24
FB00478,in-app,财务经理,导出功能,"客户生命周期阶段定义不够清晰",2026-06-06
FB00479,support,销售经理,搜索功能,"自动化工作流配置门槛太高",2026-05-31
FB00480,interview,客户成功,权限配置,"报表分享链接过期时间太短",2026-06-14
FB00481,interview,技术负责人,BI报表,"数据看板不能嵌入到我们自己的系统里",2026-06-16
FB00482,community,技术负责人,仪表盘,"A/B 测试结果分析维度不够",2026-06-15
FB00483,appstore,HR主管,用户管理,"用户行为路径分析太粗糙",2026-06-03
FB00484,in-app,技术负责人,移动端,"留存分析的同期群定义不直观",2026-06-21
FB00485,sales,HR主管,权限配置,"漏斗步骤之间的时间窗口设置有限制",2026-06-03
FB00486,appstore,财务经理,导出功能,"自定义事件追踪配置太麻烦",2026-06-10
FB00487,survey,技术负责人,BI报表,"热力图数据不够精确",2026-06-23
FB00488,support,财务经理,数据分析,"会话回放加载太慢",2026-06-25
FB00489,support,客户成功,数据分析,"用户反馈情感分析准确率不高",2026-06-19
FB00490,in-app,数据分析师,权限配置,"标签管理没有批量操作",2026-06-23
FB00491,in-app,运营负责人,仪表盘,"数据导出格式有限，缺少 Parquet",2026-06-17
FB00492,appstore,CEO,BI报表,"Webhook 配置没有测试功能",2026-06-01
FB00493,interview,运营负责人,用户管理,"集成第三方工具的文档不完整",2026-06-18
FB00494,sales,客户成功,API接口,"Dashboard 权限继承关系不清晰",2026-06-20
FB00495,sales,CEO,移动端,"报表订阅管理入口太深",2026-06-05
FB00496,sales,数据分析师,通知系统,"数据字典维护成本高",2026-06-23
FB00497,survey,财务经理,数据分析,"告警规则配置没有模板",2026-06-23
FB00498,support,客户成功,搜索功能,"API 调用频率限制文档不清楚",2026-06-26
FB00499,in-app,运营负责人,仪表盘,"数据回溯能力不足，只能看6天内的",2026-06-12
FB00500,interview,技术负责人,导出功能,"客户分层模型不够灵活，不能自定义维度",2026-06-19
FB00501,sales,销售经理,仪表盘,"续费看板金额和明细对不上，差了大概10万",2026-06-08
FB00502,interview,数据分析师,仪表盘,"导出的字段顺序每次都不固定，能不能固定下来",2026-06-04
FB00503,survey,客户成功,通知系统,"希望能导出 PDF 格式的报告，客户需要正式文档",2026-06-16
FB00504,sales,CEO,导出功能,"数据分析页面加载太慢了，26秒都打不开",2026-06-08
FB00505,survey,运营负责人,移动端,"权限配置太复杂，新来的同事9天都搞不定",2026-06-18
FB00506,appstore,技术负责人,用户管理,"移动端看板显示不全，iPhone上排版错乱",2026-06-10
FB00507,in-app,产品经理,搜索功能,"API 返回的数据格式和文档不一致",2026-06-09
FB00508,survey,HR主管,仪表盘,"搜索功能经常搜不到想要的结果",2026-06-25
FB00509,in-app,技术负责人,BI报表,"仪表盘的图表类型太少了，缺少漏斗图",2026-06-18
FB00510,community,产品经理,仪表盘,"通知太多太频繁，希望能自定义规则",2026-06-07
FB00511,sales,数据分析师,数据分析,"报表刷新后数据没有更新，需要手动清理缓存",2026-06-13
FB00512,survey,数据分析师,BI报表,"用户分群的条件设置不够灵活",2026-06-01
FB00513,sales,市场总监,仪表盘,"漏斗分析的转化率计算好像有问题",2026-06-12
FB00514,in-app,市场总监,移动端,"自定义指标的公式编辑器不好用",2026-06-17
FB00515,survey,市场总监,移动端,"数据导入的时候没有错误提示，导入完了才发现少数据",2026-06-07
FB00516,support,HR主管,用户管理,"希望能支持定时发送报表到邮箱",2026-06-04
FB00517,support,销售经理,搜索功能,"多语言支持不够完善，英文界面有翻译错误",2026-06-07
FB00518,interview,客户成功,API接口,"数据权限设置太粗，不能按部门隔离",2026-06-08
FB00519,survey,运营负责人,BI报表,"报表模板太少，每次都得从头做",2026-06-26
FB00520,sales,CEO,仪表盘,"实时数据更新延迟太高，14分钟才刷新一次",2026-06-03
FB00521,community,财务经理,仪表盘,"客户反馈渠道分散，汇总太麻烦",2026-06-07
FB00522,appstore,技术负责人,导出功能,"竞品分析模块数据来源不够权威",2026-06-18
FB00523,support,运营负责人,移动端,"NPS 评分趋势图时间范围选择不灵活",2026-06-07
FB00524,sales,技术负责人,通知系统,"客户画像标签体系不够完善",2026-06-20
FB00525,interview,财务经理,通知系统,"工单分配逻辑不透明，经常分配错人",2026-06-15
FB00526,appstore,销售经理,用户管理,"SLA 超时预警不及时",2026-06-15
FB00527,survey,技术负责人,数据分析,"知识库搜索结果排序不合理",2026-06-07
FB00528,support,销售经理,通知系统,"客户生命周期阶段定义不够清晰",2026-06-20
FB00529,in-app,运营负责人,通知系统,"自动化工作流配置门槛太高",2026-06-23
FB00530,support,客户成功,通知系统,"报表分享链接过期时间太短",2026-06-12
FB00531,support,销售经理,仪表盘,"数据看板不能嵌入到我们自己的系统里",2026-06-12
FB00532,support,HR主管,数据分析,"A/B 测试结果分析维度不够",2026-06-07
FB00533,survey,运营负责人,权限配置,"用户行为路径分析太粗糙",2026-06-11
FB00534,support,市场总监,移动端,"留存分析的同期群定义不直观",2026-06-06
FB00535,community,运营负责人,导出功能,"漏斗步骤之间的时间窗口设置有限制",2026-06-05
FB00536,sales,技术负责人,数据分析,"自定义事件追踪配置太麻烦",2026-06-11
FB00537,community,CEO,搜索功能,"热力图数据不够精确",2026-06-26
FB00538,survey,财务经理,通知系统,"会话回放加载太慢",2026-06-18
FB00539,survey,客户成功,数据分析,"用户反馈情感分析准确率不高",2026-06-18
FB00540,survey,技术负责人,通知系统,"标签管理没有批量操作",2026-06-03
FB00541,survey,客户成功,导出功能,"数据导出格式有限，缺少 Parquet",2026-06-17
FB00542,appstore,数据分析师,BI报表,"Webhook 配置没有测试功能",2026-06-09
FB00543,interview,销售经理,BI报表,"集成第三方工具的文档不完整",2026-06-02
FB00544,support,市场总监,BI报表,"Dashboard 权限继承关系不清晰",2026-06-12
FB00545,interview,市场总监,API接口,"报表订阅管理入口太深",2026-06-21
FB00546,sales,市场总监,仪表盘,"数据字典维护成本高",2026-06-04
FB00547,sales,数据分析师,用户管理,"告警规则配置没有模板",2026-06-04
FB00548,survey,数据分析师,用户管理,"API 调用频率限制文档不清楚",2026-06-09
FB00549,survey,财务经理,API接口,"数据回溯能力不足，只能看23天内的",2026-06-19
FB00550,interview,数据分析师,通知系统,"客户分层模型不够灵活，不能自定义维度",2026-06-12
FB00551,appstore,销售经理,数据分析,"续费看板金额和明细对不上，差了大概2万",2026-06-11
FB00552,support,销售经理,导出功能,"导出的字段顺序每次都不固定，能不能固定下来",2026-06-04
FB00553,sales,客户成功,通知系统,"希望能导出 PDF 格式的报告，客户需要正式文档",2026-06-15
FB00554,in-app,市场总监,搜索功能,"数据分析页面加载太慢了，11秒都打不开",2026-06-19
FB00555,appstore,技术负责人,搜索功能,"权限配置太复杂，新来的同事22天都搞不定",2026-06-12
FB00556,sales,数据分析师,仪表盘,"移动端看板显示不全，iPhone上排版错乱",2026-06-11
FB00557,community,CEO,导出功能,"API 返回的数据格式和文档不一致",2026-05-31
FB00558,interview,CEO,用户管理,"搜索功能经常搜不到想要的结果",2026-06-07
FB00559,interview,客户成功,移动端,"仪表盘的图表类型太少了，缺少漏斗图",2026-06-11
FB00560,support,产品经理,BI报表,"通知太多太频繁，希望能自定义规则",2026-05-31
FB00561,survey,客户成功,数据分析,"报表刷新后数据没有更新，需要手动清理缓存",2026-06-01
FB00562,sales,运营负责人,导出功能,"用户分群的条件设置不够灵活",2026-06-06
FB00563,appstore,市场总监,移动端,"漏斗分析的转化率计算好像有问题",2026-06-15
FB00564,community,客户成功,BI报表,"自定义指标的公式编辑器不好用",2026-06-02
FB00565,survey,客户成功,权限配置,"数据导入的时候没有错误提示，导入完了才发现少数据",2026-06-06
FB00566,in-app,HR主管,搜索功能,"希望能支持定时发送报表到邮箱",2026-06-12
FB00567,support,销售经理,用户管理,"多语言支持不够完善，英文界面有翻译错误",2026-06-01
FB00568,sales,技术负责人,导出功能,"数据权限设置太粗，不能按部门隔离",2026-06-06
FB00569,community,市场总监,用户管理,"报表模板太少，每次都得从头做",2026-06-03
FB00570,in-app,运营负责人,用户管理,"实时数据更新延迟太高，15分钟才刷新一次",2026-06-20
FB00571,sales,CEO,数据分析,"客户反馈渠道分散，汇总太麻烦",2026-06-02
FB00572,community,HR主管,移动端,"竞品分析模块数据来源不够权威",2026-06-20
FB00573,community,HR主管,数据分析,"NPS 评分趋势图时间范围选择不灵活",2026-06-23
FB00574,appstore,HR主管,数据分析,"客户画像标签体系不够完善",2026-06-05
FB00575,interview,产品经理,仪表盘,"工单分配逻辑不透明，经常分配错人",2026-06-05
FB00576,community,技术负责人,API接口,"SLA 超时预警不及时",2026-06-17
FB00577,interview,数据分析师,移动端,"知识库搜索结果排序不合理",2026-06-15
FB00578,community,运营负责人,用户管理,"客户生命周期阶段定义不够清晰",2026-06-24
FB00579,appstore,客户成功,仪表盘,"自动化工作流配置门槛太高",2026-06-17
FB00580,sales,市场总监,权限配置,"报表分享链接过期时间太短",2026-06-14
FB00581,community,销售经理,仪表盘,"数据看板不能嵌入到我们自己的系统里",2026-06-04
FB00582,community,财务经理,用户管理,"A/B 测试结果分析维度不够",2026-06-01
FB00583,sales,客户成功,权限配置,"用户行为路径分析太粗糙",2026-06-22
FB00584,support,产品经理,BI报表,"留存分析的同期群定义不直观",2026-06-05
FB00585,in-app,市场总监,导出功能,"漏斗步骤之间的时间窗口设置有限制",2026-06-11
FB00586,in-app,产品经理,数据分析,"自定义事件追踪配置太麻烦",2026-05-31
FB00587,interview,销售经理,移动端,"热力图数据不够精确",2026-06-27
FB00588,in-app,产品经理,用户管理,"会话回放加载太慢",2026-06-20
FB00589,sales,技术负责人,仪表盘,"用户反馈情感分析准确率不高",2026-06-07
FB00590,interview,销售经理,通知系统,"标签管理没有批量操作",2026-06-07
FB00591,interview,销售经理,API接口,"数据导出格式有限，缺少 Parquet",2026-06-05
FB00592,interview,市场总监,BI报表,"Webhook 配置没有测试功能",2026-06-01
FB00593,support,财务经理,搜索功能,"集成第三方工具的文档不完整",2026-06-17
FB00594,community,产品经理,BI报表,"Dashboard 权限继承关系不清晰",2026-06-27
FB00595,appstore,数据分析师,用户管理,"报表订阅管理入口太深",2026-06-25
FB00596,in-app,销售经理,API接口,"数据字典维护成本高",2026-06-15
FB00597,appstore,客户成功,仪表盘,"告警规则配置没有模板",2026-06-25
FB00598,survey,产品经理,移动端,"API 调用频率限制文档不清楚",2026-06-17
FB00599,community,技术负责人,搜索功能,"数据回溯能力不足，只能看7天内的",2026-06-15
FB00600,support,客户成功,API接口,"客户分层模型不够灵活，不能自定义维度",2026-06-06
FB00601,interview,CEO,API接口,"续费看板金额和明细对不上，差了大概17万",2026-06-25
FB00602,appstore,技术负责人,仪表盘,"导出的字段顺序每次都不固定，能不能固定下来",2026-06-04
FB00603,interview,财务经理,搜索功能,"希望能导出 PDF 格式的报告，客户需要正式文档",2026-06-21
FB00604,support,销售经理,权限配置,"数据分析页面加载太慢了，7秒都打不开",2026-06-07
FB00605,survey,HR主管,API接口,"权限配置太复杂，新来的同事16天都搞不定",2026-06-01
FB00606,support,技术负责人,移动端,"移动端看板显示不全，iPhone上排版错乱",2026-06-27
FB00607,in-app,数据分析师,用户管理,"API 返回的数据格式和文档不一致",2026-06-27
FB00608,survey,财务经理,通知系统,"搜索功能经常搜不到想要的结果",2026-06-27
FB00609,survey,产品经理,移动端,"仪表盘的图表类型太少了，缺少漏斗图",2026-06-17
FB00610,in-app,数据分析师,权限配置,"通知太多太频繁，希望能自定义规则",2026-06-19
FB00611,support,技术负责人,通知系统,"报表刷新后数据没有更新，需要手动清理缓存",2026-06-21
FB00612,interview,财务经理,数据分析,"用户分群的条件设置不够灵活",2026-06-02
FB00613,support,市场总监,导出功能,"漏斗分析的转化率计算好像有问题",2026-06-20
FB00614,interview,财务经理,搜索功能,"自定义指标的公式编辑器不好用",2026-05-31
FB00615,in-app,产品经理,搜索功能,"数据导入的时候没有错误提示，导入完了才发现少数据",2026-06-06
FB00616,sales,销售经理,仪表盘,"希望能支持定时发送报表到邮箱",2026-06-25
FB00617,survey,HR主管,通知系统,"多语言支持不够完善，英文界面有翻译错误",2026-06-16
FB00618,interview,技术负责人,导出功能,"数据权限设置太粗，不能按部门隔离",2026-06-09
FB00619,community,产品经理,BI报表,"报表模板太少，每次都得从头做",2026-06-17
FB00620,community,运营负责人,搜索功能,"实时数据更新延迟太高，14分钟才刷新一次",2026-06-01
FB00621,survey,数据分析师,数据分析,"客户反馈渠道分散，汇总太麻烦",2026-06-23
FB00622,interview,CEO,通知系统,"竞品分析模块数据来源不够权威",2026-06-05
FB00623,in-app,财务经理,API接口,"NPS 评分趋势图时间范围选择不灵活",2026-06-14
FB00624,in-app,HR主管,数据分析,"客户画像标签体系不够完善",2026-06-11
FB00625,sales,HR主管,移动端,"工单分配逻辑不透明，经常分配错人",2026-06-16
FB00626,support,运营负责人,API接口,"SLA 超时预警不及时",2026-06-04
FB00627,community,技术负责人,API接口,"知识库搜索结果排序不合理",2026-06-18
FB00628,sales,HR主管,API接口,"客户生命周期阶段定义不够清晰",2026-06-06
FB00629,survey,CEO,BI报表,"自动化工作流配置门槛太高",2026-06-16
FB00630,support,HR主管,通知系统,"报表分享链接过期时间太短",2026-06-12
FB00631,survey,CEO,数据分析,"数据看板不能嵌入到我们自己的系统里",2026-06-18
FB00632,sales,HR主管,仪表盘,"A/B 测试结果分析维度不够",2026-06-13
FB00633,community,市场总监,用户管理,"用户行为路径分析太粗糙",2026-06-12
FB00634,sales,市场总监,API接口,"留存分析的同期群定义不直观",2026-06-23
FB00635,in-app,财务经理,权限配置,"漏斗步骤之间的时间窗口设置有限制",2026-06-12
FB00636,interview,HR主管,仪表盘,"自定义事件追踪配置太麻烦",2026-06-25
FB00637,community,产品经理,移动端,"热力图数据不够精确",2026-06-22
FB00638,appstore,产品经理,API接口,"会话回放加载太慢",2026-06-09
FB00639,interview,财务经理,搜索功能,"用户反馈情感分析准确率不高",2026-06-17
FB00640,in-app,运营负责人,API接口,"标签管理没有批量操作",2026-06-08
FB00641,in-app,市场总监,权限配置,"数据导出格式有限，缺少 Parquet",2026-06-10
FB00642,interview,产品经理,导出功能,"Webhook 配置没有测试功能",2026-06-14
FB00643,sales,数据分析师,通知系统,"集成第三方工具的文档不完整",2026-06-10
